461	1505	0.5008
461	1520	5.1014
461	1596	1.4378
461	1615	0.6061
461	1684	2.8568
461	1710	3.2076
461	1788	5.0191
461	1801	1.2657
461	1808	0.2604
461	1826	0.4439
461	1889	0.8881
461	1993	1.1847
461	2057	2.9754
461	2092	7.4775
461	2100	2.127
461	2113	5.8367
461	2116	1.3754
461	2362	5.2169
461	2407	1.581
461	2412	1.0787
461	2413	1.1708
461	2419	5.0482
461	2427	1.2315
461	2432	3.9938
461	2456	0.5853
461	2539	4.4192
461	2734	0.2705
461	2812	3.4384
461	2818	0.7357
461	2901	2.4005
549	558	0.5279
549	602	3.7225
549	621	2.6885
549	642	0.8548
549	725	3.2713
549	807	0.6442
549	841	1.9863
549	983	0.7859
549	1038	2.2256
549	1165	4.9413
549	1287	0.7967
549	1414	1.5738
549	1498	0.7006
549	1505	0.8368
549	1520	6.8142
549	1596	2.1412
549	1615	0.7281
549	1684	2.3415
549	1710	8.0945
549	1788	3.179
549	1801	1.2035
549	1808	0.5773
549	1826	0.9426
549	1889	1.1925
549	1993	1.5849
549	2057	2.5741
549	2092	19.4688
549	2100	1.3373
549	2113	7.6759
549	2116	1.5573
549	2362	7.9746
549	2407	1.4128
549	2412	1.7622
549	2413	1.6989
549	2419	10.5197
549	2427	1.8774
549	2432	1.4335
549	2456	0.8332
549	2539	4.3793
549	2734	0.2168
549	2812	4.2101
549	2818	1.7044
549	2901	5.526
558	602	1.3131
558	621	8.2046
558	642	1.7016
558	725	1.77
558	807	5.0985
558	841	0.5403
558	983	0.2476
558	1038	0.4642
558	1165	0.7851
558	1287	0.4621
558	1414	0.5059
558	1498	7.1823
558	1505	0.5871
558	1520	1.7444
558	1596	1.4154
558	1615	0.6753
558	1684	2.9571
558	1710	0.8241
558	1788	10.3254
558	1801	0.1364
558	1808	0.211
558	1826	0.6524
558	1889	1.4144
558	1993	1.0425
558	2057	1.7798
558	2092	3.1389
558	2100	0.7163
558	2113	3.8139
558	2116	0.6852
558	2362	1.4151
558	2407	1.39
558	2412	2.1771
558	2413	2.7353
558	2419	2.8764
558	2427	0.4424
558	2432	0.2546
558	2456	0.6374
558	2539	3.1469
558	2734	0.069
558	2812	2.4586
558	2818	0.3893
558	2901	1.7289
602	621	0.9856
602	642	0.8346
602	725	1.5741
602	807	2.0815
602	841	3.6963
602	983	1.1889
602	1038	0.5007
602	1165	2.8005
602	1287	0.9798
602	1414	1.6124
602	1498	0.0911
602	1505	0.9537
602	1520	5.7004
602	1596	0.7722
602	1615	2.0266
602	1684	1.1777
602	1710	5.1458
602	1788	6.6504
602	1801	2.9371
602	1808	0.5888
602	1826	0.3968
602	1889	0.5753
602	1993	0.4071
602	2057	4.7067
602	2092	8.2716
602	2100	1.4922
602	2113	8.2911
602	2116	0.4011
602	2362	5.643
602	2407	2.4181
602	2412	0.9346
602	2413	0.7245
602	2419	5.982
602	2427	0.9451
602	2432	12.7993
602	2456	0.366
602	2539	8.0743
602	2734	0.4553
602	2812	8.555
602	2818	0.1945
602	2901	3.3212
621	642	8.5085
621	725	4.7936
621	807	6.0167
621	841	1.5387
621	983	2.9992
621	1038	3.5643
621	1165	1.3243
621	1287	1.0443
621	1414	1.6173
621	1498	11.8965
621	1505	1.0573
621	1520	4.1171
621	1596	6.8365
621	1615	5.4262
621	1684	18.4312
621	1710	1.7504
621	1788	10.5764
621	1801	0.8835
621	1808	0.5468
621	1826	1.3694
621	1889	6.3978
621	1993	5.8296
621	2057	2.9909
621	2092	6.2966
621	2100	2.1557
621	2113	6.0115
621	2116	1.8671
621	2362	3.0897
621	2407	3.6253
621	2412	6.1415
621	2413	6.4615
621	2419	14.329
621	2427	3.1855
621	2432	1.006
621	2456	3.8458
621	2539	3.7986
621	2734	0.0357
621	2812	6.4684
621	2818	2.6386
621	2901	4.5513
642	725	2.5351
642	807	3.9427
642	841	1.6422
642	983	4.3854
642	1038	1.7109
642	1165	0.5873
642	1287	1.2835
642	1414	0.9243
642	1498	3.7459
642	1505	1.4847
642	1520	2.2388
642	1596	5.5353
642	1615	6.9626
642	1684	12.8823
642	1710	0.7309
642	1788	9.4794
642	1801	1.0449
642	1808	0.9172
642	1826	2.0726
642	1889	3.0157
642	1993	5.2743
642	2057	1.4071
642	2092	1.4491
642	2100	1.5183
642	2113	2.869
642	2116	1.5166
642	2362	1.4201
642	2407	2.0262
642	2412	6.9783
642	2413	3.4704
642	2419	14.5171
642	2427	2.32
642	2432	0.7753
642	2456	2.9797
642	2539	2.9204
642	2734	0.5357
642	2812	5.4081
642	2818	3.0857
642	2901	2.0833
725	807	1.3613
725	841	0.4578
725	983	1.9925
725	1038	3.2199
725	1165	2.6012
725	1287	0.4863
725	1414	5.4709
725	1498	0.4459
725	1505	4.8395
725	1520	3.357
725	1596	3.3252
725	1615	4.9203
725	1684	4.2858
725	1710	2.4555
725	1788	6.9462
725	1801	0.2406
725	1808	1.3984
725	1826	2.8617
725	1889	1.4784
725	1993	1.7307
725	2057	2.1011
725	2092	7.2512
725	2100	7.5464
725	2113	17.2557
725	2116	4.2773
725	2362	3.3483
725	2407	3.2713
725	2412	3.0601
725	2413	2.7116
725	2419	11.2226
725	2427	2.1662
725	2432	0.9367
725	2456	2.2708
725	2539	4.2423
725	2734	0.6427
725	2812	1.8185
725	2818	2.3165
725	2901	2.621
807	841	0.2274
807	983	3.3288
807	1038	1.3472
807	1165	0.6592
807	1287	0.3405
807	1414	0.5725
807	1498	4.5409
807	1505	1.8382
807	1520	2.126
807	1596	3.8995
807	1615	8.0681
807	1684	5.965
807	1710	0.8955
807	1788	3.5692
807	1801	0.1151
807	1808	0.6212
807	1826	1.2176
807	1889	1.3925
807	1993	2.5649
807	2057	0.9966
807	2092	1.7974
807	2100	1.24
807	2113	3.4735
807	2116	0.9888
807	2362	1.2087
807	2407	1.7567
807	2412	3.0403
807	2413	2.1295
807	2419	10.8321
807	2427	1.1056
807	2432	0.7396
807	2456	1.5731
807	2539	2.2019
807	2734	0.4296
807	2812	1.3684
807	2818	2.2146
807	2901	1.5244
841	983	1.2887
841	1038	2.7419
841	1165	0.4993
841	1287	10.5979
841	1414	0.4994
841	1498	0.5988
841	1505	0.4366
841	1520	1.2494
841	1596	1.2277
841	1615	1.7577
841	1684	3.5075
841	1710	3.0513
841	1788	16.4161
841	1801	8.654
841	1808	1.0444
841	1826	1.0815
841	1889	1.0406
841	1993	1.7681
841	2057	1.092
841	2092	2.6072
841	2100	0.3095
841	2113	2.2603
841	2116	1.0453
841	2362	1.815
841	2407	1.7294
841	2412	1.9236
841	2413	0.4039
841	2419	7.7777
841	2427	0.6977
841	2432	3.5067
841	2456	1.448
841	2539	2.1727
841	2734	0.0571
841	2812	23.6132
841	2818	1.4293
841	2901	1.098
983	1038	1.5197
983	1165	0.5251
983	1287	0.9203
983	1414	1.0216
983	1498	0.349
983	1505	1.9494
983	1520	1.4604
983	1596	2.7578
983	1615	13.9953
983	1684	7.8426
983	1710	1.2544
983	1788	8.2794
983	1801	1.4835
983	1808	2.0743
983	1826	0.993
983	1889	1.1626
983	1993	3.4339
983	2057	0.5227
983	2092	1.5842
983	2100	1.9755
983	2113	3.008
983	2116	1.5782
983	2362	0.8192
983	2407	1.6129
983	2412	5.6115
983	2413	1.3352
983	2419	19.0626
983	2427	1.3653
983	2432	1.5019
983	2456	1.8705
983	2539	1.7806
983	2734	2.07
983	2812	3.6313
983	2818	3.4772
983	2901	1.1933
1038	1165	0.8158
1038	1287	1.8457
1038	1414	0.4369
1038	1498	0.39
1038	1505	0.916
1038	1520	2.0893
1038	1596	2.3574
1038	1615	1.0563
1038	1684	4.8061
1038	1710	2.5134
1038	1788	4.1308
1038	1801	1.1371
1038	1808	0.8827
1038	1826	1.1265
1038	1889	2.6497
1038	1993	1.7094
1038	2057	0.7253
1038	2092	3.3698
1038	2100	1.3626
1038	2113	2.9484
1038	2116	1.8728
1038	2362	1.9025
1038	2407	1.4253
1038	2412	1.5875
1038	2413	2.778
1038	2419	11.1115
1038	2427	1.3478
1038	2432	1.0652
1038	2456	0.894
1038	2539	2.3174
1038	2734	0.1937
1038	2812	2.9509
1038	2818	3.1197
1038	2901	1.7146
1165	1287	0.2363
1165	1414	0.8899
1165	1498	0.3722
1165	1505	0.5095
1165	1520	6.197
1165	1596	0.65
1165	1615	0.7694
1165	1684	1.5315
1165	1710	4.3781
1165	1788	2.6269
1165	1801	0.5334
1165	1808	0.4919
1165	1826	0.6072
1165	1889	0.4595
1165	1993	0.6506
1165	2057	2.595
1165	2092	15.9027
1165	2100	1.9789
1165	2113	5.7866
1165	2116	0.9247
1165	2362	4.5161
1165	2407	0.4066
1165	2412	0.8575
1165	2413	0.7256
1165	2419	4.3024
1165	2427	0.5511
1165	2432	1.2549
1165	2456	0.6357
1165	2539	2.5544
1165	2734	0.0964
1165	2812	1.0987
1165	2818	0.392
1165	2901	2.2179
1287	1414	0.2445
1287	1498	0.0909
1287	1505	0.6466
1287	1520	1.0138
1287	1596	1.519
1287	1615	2.894
1287	1684	3.3418
1287	1710	1.4808
1287	1788	10.8435
1287	1801	10.4392
1287	1808	1.987
1287	1826	0.591
1287	1889	0.6413
1287	1993	1.4758
1287	2057	0.577
1287	2092	2.538
1287	2100	0.4061
1287	2113	1.2306
1287	2116	0.834
1287	2362	1.6546
1287	2407	0.9559
1287	2412	2.1285
1287	2413	0.7067
1287	2419	6.8521
1287	2427	0.4073
1287	2432	2.1646
1287	2456	1.1658
1287	2539	1.6147
1287	2734	0.0571
1287	2812	22.3566
1287	2818	1.8819
1287	2901	1.1373
1414	1498	0.1509
1414	1505	4.9456
1414	1520	1.0426
1414	1596	0.0794
1414	1615	2.3707
1414	1684	1.3631
1414	1710	1.1485
1414	1788	2.3829
1414	1801	0.3624
1414	1808	5.7381
1414	1826	4.9528
1414	1889	0.5148
1414	1993	0.0972
1414	2057	1.4009
1414	2092	3.1454
1414	2100	20.5506
1414	2113	6.1196
1414	2116	3.4942
1414	2362	3.0704
1414	2407	1.3237
1414	2412	1.2695
1414	2413	0.0896
1414	2419	6.2031
1414	2427	0.4785
1414	2432	0.5281
1414	2456	0.3564
1414	2539	4.1298
1414	2734	1.2917
1414	2812	0.8625
1414	2818	2.2759
1414	2901	1.0596
1498	1505	0.2753
1498	1520	1.3559
1498	1596	0.5129
1498	1615	0.0485
1498	1684	2.9105
1498	1710	0.1714
1498	1788	25.1291
1498	1801	0.0172
1498	1808	0.05
1498	1826	0.263
1498	1889	1.5462
1498	1993	0.4681
1498	2057	0.3437
1498	2092	1.4511
1498	2100	0.3948
1498	2113	0.8469
1498	2116	0.359
1498	2362	0.8362
1498	2407	0.9426
1498	2412	1.3724
1498	2413	2.4611
1498	2419	1.6287
1498	2427	0.4
1498	2432	0.0556
1498	2456	0.4942
1498	2539	1.3958
1498	2812	3.8632
1498	2818	0.2886
1498	2901	1.3561
1505	1520	1.4066
1505	1596	1.8536
1505	1615	5.2095
1505	1684	3.5248
1505	1710	0.8585
1505	1788	3.2658
1505	1801	0.5169
1505	1808	3.1617
1505	1826	10.1154
1505	1889	0.8165
1505	1993	1.5235
1505	2057	0.1826
1505	2092	1.3285
1505	2100	6.3987
1505	2113	9.8909
1505	2116	5.6351
1505	2362	0.9887
1505	2407	2.1117
1505	2412	2.7437
1505	2413	0.8717
1505	2419	10.1156
1505	2427	1.4114
1505	2432	1.1554
1505	2456	1.2264
1505	2539	1.0432
1505	2734	1.0407
1505	2812	1.0446
1505	2818	2.811
1505	2901	0.884
1520	1596	3.6067
1520	1615	1.1739
1520	1684	6.7312
1520	1710	7.0236
1520	1788	5.1474
1520	1801	1.2353
1520	1808	1.0875
1520	1826	1.2256
1520	1889	2.2544
1520	1993	2.7498
1520	2057	3.9036
1520	2092	17.3867
1520	2100	2.47
1520	2113	11.5407
1520	2116	2.0011
1520	2362	7.3851
1520	2407	1.8281
1520	2412	3.0569
1520	2413	2.611
1520	2419	11.5559
1520	2427	2.058
1520	2432	4.0419
1520	2456	1.4841
1520	2539	5.9908
1520	2734	0.2306
1520	2812	4.4722
1520	2818	2.0474
1520	2901	5.6402
1596	1615	6.0134
1596	1684	22.3098
1596	1710	1.0488
1596	1788	5.4018
1596	1801	0.9884
1596	1808	0.6992
1596	1826	1.753
1596	1889	3.132
1596	1993	12.7936
1596	2057	1.5063
1596	2092	4.2587
1596	2100	1.392
1596	2113	4.9394
1596	2116	3.9835
1596	2362	1.8406
1596	2407	5.2264
1596	2412	12.3496
1596	2413	4.9386
1596	2419	27.6396
1596	2427	7.1423
1596	2432	1.9445
1596	2456	5.308
1596	2539	1.6332
1596	2734	0.1222
1596	2812	3.152
1596	2818	6.2224
1596	2901	2.882
1615	1684	13.549
1615	1710	0.8247
1615	1788	15.2992
1615	1801	2.1317
1615	1808	3.3895
1615	1826	1.7335
1615	1889	1.5666
1615	1993	4.7188
1615	2057	1.1719
1615	2092	1.9416
1615	2100	3.9235
1615	2113	6.7925
1615	2116	1.4344
1615	2362	0.5575
1615	2407	4.6536
1615	2412	8.4167
1615	2413	1.4525
1615	2419	26.0799
1615	2427	2.0153
1615	2432	1.6409
1615	2456	2.3899
1615	2539	2.5698
1615	2734	3.4416
1615	2812	11.6953
1615	2818	4.9408
1615	2901	0.595
1684	1710	1.9163
1684	1788	16.9299
1684	1801	2.7141
1684	1808	2.6153
1684	1826	3.5608
1684	1889	9.3662
1684	1993	16.5181
1684	2057	3.3215
1684	2092	5.2857
1684	2100	2.9312
1684	2113	7.2
1684	2116	5.128
1684	2362	3.2665
1684	2407	8.3418
1684	2412	21.1163
1684	2413	7.8621
1684	2419	43.1018
1684	2427	9.7088
1684	2432	2.8101
1684	2456	7.094
1684	2539	5.7835
1684	2734	0.3801
1684	2812	10.3087
1684	2818	8.4246
1684	2901	3.9794
1710	1788	2.6574
1710	1801	2.04
1710	1808	0.5434
1710	1826	0.4876
1710	1889	0.9645
1710	1993	1.5747
1710	2057	2.6415
1710	2092	17.582
1710	2100	3.5043
1710	2113	6.9316
1710	2116	1.7022
1710	2362	7.5481
1710	2407	1.4533
1710	2412	1.2409
1710	2413	1.2345
1710	2419	7.4535
1710	2427	0.7958
1710	2432	1.8015
1710	2456	0.9682
1710	2539	4.3488
1710	2734	0.3972
1710	2812	5.6811
1710	2818	0.8026
1710	2901	4.4077
1788	1801	9.6757
1788	1808	2.5834
1788	1826	4.2823
1788	1889	4.975
1788	1993	4.7701
1788	2057	3.792
1788	2092	7.3698
1788	2100	5.5694
1788	2113	11.9425
1788	2116	4.119
1788	2362	4.4842
1788	2407	3.9437
1788	2412	10.0063
1788	2413	1.7496
1788	2419	21.4963
1788	2427	2.5241
1788	2432	3.3172
1788	2456	3.202
1788	2539	6.5908
1788	2734	0.9016
1788	2812	71.7112
1788	2818	3.9428
1788	2901	3.1579
1801	1808	1.136
1801	1826	0.305
1801	1889	0.6647
1801	1993	1.3076
1801	2057	0.6347
1801	2092	2.5773
1801	2100	0.2544
1801	2113	1.4405
1801	2116	0.6739
1801	2362	1.2906
1801	2407	0.7969
1801	2412	2.2065
1801	2413	0.2839
1801	2419	7.3243
1801	2427	0.325
1801	2432	3.2703
1801	2456	1.0743
1801	2539	1.5344
1801	2734	0.0357
1801	2812	18.549
1801	2818	1.6289
1801	2901	0.8899
1808	1826	4.0988
1808	1889	0.7571
1808	1993	0.3719
1808	2057	0.5195
1808	2092	1.1061
1808	2100	10.6362
1808	2113	1.8614
1808	2116	1.9238
1808	2362	1.6897
1808	2407	2.3406
1808	2412	2.7205
1808	2413	0.5417
1808	2419	7.9725
1808	2427	0.7458
1808	2432	0.4543
1808	2456	0.8658
1808	2539	1.7341
1808	2734	12.2738
1808	2812	5.1716
1808	2818	5.2484
1808	2901	0.6761
1826	1889	0.561
1826	1993	1.0963
1826	2057	0.5208
1826	2092	1.5123
1826	2100	5.4962
1826	2113	6.3244
1826	2116	5.5321
1826	2362	1.2468
1826	2407	1.877
1826	2412	2.6817
1826	2413	1.5306
1826	2419	11.9534
1826	2427	1.2366
1826	2432	0.5838
1826	2456	0.9868
1826	2539	0.8876
1826	2734	1.1307
1826	2812	1.2497
1826	2818	3.5823
1826	2901	1.0066
1889	1993	2.1885
1889	2057	0.6514
1889	2092	1.8361
1889	2100	0.5637
1889	2113	2.4663
1889	2116	1.0042
1889	2362	1.0724
1889	2407	1.489
1889	2412	3.4256
1889	2413	1.8533
1889	2419	11.1824
1889	2427	1.5474
1889	2432	1.2472
1889	2456	1.2461
1889	2539	1.2573
1889	2734	0.0156
1889	2812	3.6191
1889	2818	1.6776
1889	2901	1.2358
1993	2057	0.9376
1993	2092	3.4801
1993	2100	0.6884
1993	2113	3.4527
1993	2116	2.4651
1993	2362	1.2864
1993	2407	3.024
1993	2412	8.9797
1993	2413	2.6234
1993	2419	20.6585
1993	2427	4.9542
1993	2432	1.4258
1993	2456	5.403
1993	2539	1.6411
1993	2734	0.0513
1993	2812	3.8731
1993	2818	3.1501
1993	2901	1.6918
2057	2092	8.6408
2057	2100	2.5397
2057	2113	4.5739
2057	2116	0.8156
2057	2362	6.0515
2057	2407	2.8051
2057	2412	1.4854
2057	2413	0.9495
2057	2419	4.1285
2057	2427	1.5652
2057	2432	1.4092
2057	2456	0.7227
2057	2539	6.622
2057	2734	0.7745
2057	2812	3.7308
2057	2818	0.442
2057	2901	2.4253
2092	2100	7.4436
2092	2113	19.2935
2092	2116	4.1134
2092	2362	15.6692
2092	2407	2.814
2092	2412	3.5182
2092	2413	2.3265
2092	2419	15.4173
2092	2427	3.0383
2092	2432	3.184
2092	2456	1.7664
2092	2539	8.7889
2092	2734	0.206
2092	2812	7.0433
2092	2818	2.0316
2092	2901	9.3137
2100	2113	10.1467
2100	2116	6.5473
2100	2362	1.6256
2100	2407	1.9335
2100	2412	1.6793
2100	2413	0.8227
2100	2419	7.4735
2100	2427	1.1436
2100	2432	0.56
2100	2456	0.6202
2100	2539	3.9944
2100	2734	1.3597
2100	2812	0.6989
2100	2818	3.4446
2100	2901	1.4949
2113	2116	8.0759
2113	2362	7.9823
2113	2407	5.0352
2113	2412	6.1417
2113	2413	3.2878
2113	2419	22.7655
2113	2427	3.3688
2113	2432	4.1198
2113	2456	3.1485
2113	2539	8.0954
2113	2734	0.601
2113	2812	5.5823
2113	2818	3.9157
2113	2901	6.3462
2116	2362	1.749
2116	2407	2.2897
2116	2412	4.0631
2116	2413	1.0867
2116	2419	12.303
2116	2427	3.0125
2116	2432	0.9015
2116	2456	1.5639
2116	2539	1.4858
2116	2734	0.254
2116	2812	3.0032
2116	2818	3.3949
2116	2901	1.6332
2362	2407	1.4969
2362	2412	1.2977
2362	2413	1.9337
2362	2419	8.6429
2362	2427	1.7697
2362	2432	1.4585
2362	2456	0.8732
2362	2539	6.3636
2362	2734	1.7977
2362	2812	6.1481
2362	2818	2.621
2362	2901	5.9695
2407	2412	3.5813
2407	2413	2.3758
2407	2419	14.5206
2407	2427	2.8745
2407	2432	1.4968
2407	2456	1.5206
2407	2539	2.4869
2407	2734	2.1925
2407	2812	2.7931
2407	2818	3.0577
2407	2901	1.7063
2412	2413	3.4238
2412	2419	25.197
2412	2427	4.6434
2412	2432	1.4584
2412	2456	4.7067
2412	2539	4.0853
2412	2734	0.7549
2412	2812	8.0798
2412	2818	6.088
2412	2901	2.4433
2413	2419	12.8778
2413	2427	2.1715
2413	2432	1.0084
2413	2456	1.6787
2413	2539	2.0193
2413	2734	0.1374
2413	2812	1.6545
2413	2818	2.655
2413	2901	2.2081
2419	2427	14.0527
2419	2432	9.1446
2419	2456	10.8021
2419	2539	8.9886
2419	2734	8.0905
2419	2812	18.6794
2419	2818	35.5217
2419	2901	8.5141
2427	2432	0.8989
2427	2456	2.2895
2427	2539	1.1793
2427	2734	0.1534
2427	2812	1.2283
2427	2818	3.0184
2427	2901	1.7741
2432	2456	1.4205
2432	2539	3.342
2432	2734	0.0513
2432	2812	3.3649
2432	2818	0.661
2432	2901	1.5726
2456	2539	1.6444
2456	2734	1.0468
2456	2812	3.6372
2456	2818	2.1929
2456	2901	1.0602
2539	2734	3.6762
2539	2812	7.1899
2539	2818	2.8164
2539	2901	4.0551
2734	2812	0.8179
2734	2818	18.6079
2734	2901	0.5485
2812	2818	4.5893
2812	2901	3.3254
2818	2901	2.4003
